original_index,0,1,2,3,4
178,8.65340523053838e-309,1.0,1.473416295568358e-308,9.11136977464513e-309,8.777639415432926e-309
179,0.054654902790721015,0.23043865834411542,0.0454259359861295,0.07076977434661291,0.06941725509877193
180,0.8667939278338099,0.02639943925075168,0.030458969493224172,0.031955353962706455,0.04439230945950777
181,0.3213132379539689,0.10848952468064164,0.10360478243687574,0.15290389696095408,0.17720283587269328
182,8.86981649761795e-309,1.314382761559351e-308,1.0,8.894595805693844e-309,9.63048448310193e-309
183,1.092696246204079e-308,1.0,1.4292273205757496e-308,1.1351306471783755e-308,1.27744795786407e-308
184,0.1482858525880848,0.06260550799137193,0.0511360256910241,0.07789231410921593,0.07913132245400724
185,9.041510514710273e-309,1.2567159699202757e-308,1.0,9.11554016853786e-309,1.0096411699934533e-308
186,0.045885097200092616,0.048601807984387096,0.04063461888760257,0.054300228432194834,0.03820289078214997
187,0.057591837554435546,0.7111421685399754,0.1049723942981663,0.06331097860453222,0.06298262100289063
188,0.12361015745263952,0.055372929913250206,0.04767549472377093,0.06778851613569731,0.07189911031811742
189,0.0714623943498258,0.6730413109546404,0.09582517820756514,0.0808274044190179,0.07884371206895074
190,0.9379929717408176,0.01237663783646917,0.014648338036868574,0.017811195140420403,0.01717085724542431
191,0.2993378726169451,0.06820986028281996,0.05671895825397227,0.1353017249420763,0.2541377059395145
192,9.5782918047578e-309,1.0,1.13100076013592e-308,1.1117358479245687e-308,1.0465963315686196e-308
193,0.0899937844768438,0.5879464936223369,0.11943216313115151,0.10087843403771832,0.0936372422990482
194,0.12321932631266481,0.3874716542682546,0.21237379857104097,0.1282662802168247,0.11454290487751301
195,1.0,6.671997263918166e-309,8.305956707813867e-309,9.127833055548245e-309,1.016039315443387e-308
196,0.567974695224556,0.08999279430242081,0.0999023644718267,0.11893790529071514,0.12319224071048145
197,7.4183649405397e-309,1.0,1.1177124866769733e-308,7.993727335257843e-309,7.74785552110029e-309
198,1.0,1.3099792418460167e-308,9.574701522466386e-309,2.7938732612236213e-308,2.5011697132715884e-308
199,0.10615249040452791,0.047197532279579874,0.027017940136230222,0.5920359729707128,0.07155689000580892
200,0.6860124413379814,0.06270291644355523,0.07715067009663715,0.08442999595099036,0.08970397617083581
201,1.3794032039178524e-308,1.0,1.0569716265589884e-308,1.6870040245513663e-308,1.2957381896155563e-308
202,0.3866687448133759,0.11476099854263984,0.11127961106343555,0.15713886072045521,0.18373132852469867
203,0.09570522283177639,0.0442685933847389,0.038870856055811025,0.09214856518053342,0.6547031805190953
204,0.051176615345656214,0.07250824194051628,0.551641518784945,0.0529660679350133,0.05806480548907961
205,0.1102821019466862,0.10191563240848237,0.05965306406135236,0.18778823593177815,0.25319511775562065
206,7.79534038679238e-309,1.0,1.2396931602406196e-308,8.69599294417554e-309,8.704325067630756e-309
208,0.05758948843451561,0.13984239083908162,0.17475285513520758,0.05864107143996532,0.057382341904795756
209,0.29835054138981226,0.08898555860343443,0.08904809758517569,0.11914783304592717,0.12868984911118353
210,9.973473234706877e-309,1.0,1.489753681320818e-308,1.042341976486098e-308,1.1253601452891875e-308
211,0.0607925189961388,0.06411647463065769,0.21343590354201036,0.054225136970961825,0.06020782925642353
212,0.06366866516305439,0.7066065857720297,0.088347167961418,0.06911399740989768,0.0722635836936002
213,1.0367233899578183e-308,1.0,1.0520340050492253e-308,1.2400604040975135e-308,1.1131701359238516e-308
215,0.06766038813466362,0.6827685588767142,0.10490953311962044,0.07342773925844016,0.07123378061056145
217,0.05836783771048877,0.038093255894103194,0.027962566126018832,0.08318127337525888,0.4779957209579542
218,0.8443173557038758,0.03011969920712279,0.039045258673384944,0.041061876721799506,0.04545580969381691
219,0.07390453472068942,0.11835001864636448,0.04989550151000059,0.11060903180854115,0.1179474398807552
220,0.5644957222988888,0.07781311752158916,0.06255706210844218,0.13978322719481617,0.15535087087626376
221,0.7118431715822542,0.055862394209004206,0.06860786719520447,0.07894990927543939,0.08473665773809783
222,8.18915596584025e-309,1.0,1.371340252969557e-308,8.809818178549116e-309,8.629869652102585e-309
223,0.4171210018099134,0.07776275120100506,0.08966103743506809,0.11131098096160816,0.12121006125086826
224,0.03732720042229785,0.8253577330768099,0.05711984040640575,0.04043107723915183,0.039764148855334636
225,0.11652977701783539,0.07110203897094752,0.04186320066765499,0.2542568052133428,0.18239842642283796
226,2.9579157898778403e-308,1.310547706737216e-308,1.0803584422399027e-308,3.0638387277628566e-308,1.0
227,0.7273012631301452,0.053470003197333305,0.0651744430225632,0.07469329805028994,0.07936099259966842
228,0.05326554259415325,0.7746471944659974,0.05050426210393384,0.06448393380685316,0.0570990670290624
229,0.08294665066943391,0.6200822556268756,0.0951139576510631,0.10027386366855512,0.09170056058169061
230,0.15295742359609937,0.05858545706115027,0.055435064590253026,0.08603437752442825,0.08337236726399633
231,1.0,6.89913289779543e-309,7.954499645030245e-309,9.602438612041837e-309,9.190278130305723e-309
232,0.5333587659922349,0.09182095393175317,0.09662310246016863,0.12247500816338036,0.14856441896767783
233,0.1320277838182255,0.053551998477944084,0.055028196195966585,0.0659370145274874,0.07013523205103718
234,0.0686149239707661,0.6544318245088084,0.1349386982069872,0.07192873132014158,0.07008582199329665
235,2.840513621974625e-308,1.4719468204909123e-308,8.758425971768455e-309,1.0,2.5958139782668234e-308
236,0.3770275956934183,0.1174185161211639,0.11017919079514261,0.16995583328717376,0.22541886410310144
237,0.08627312379596477,0.6698141249478392,0.060469798906763496,0.10320948061131018,0.0802334717381223
238,9.22081827052824e-309,1.0,1.45478035821949e-308,9.556617359133216e-309,1.019233647471819e-308
239,0.05199440636382582,0.13669656056259877,0.18911910571933938,0.05233068923491185,0.056186172397996566
240,0.5517578068348525,0.04714600050633438,0.05395087337414785,0.06379074102827212,0.0623888240977838
