original_index,0,1,2,3,4,5,6,7,8
173,0.07021357787916037,0.05590362474593067,0.04076876209640792,0.06923687255304067,0.0377654562270864,0.06451905970563933,0.12190682065889204,0.10704690512502128,0.04989375621865626
174,1.0,1.673229561146685e-308,2.479825002538064e-308,3.5550220971683935e-308,1.788637355875342e-308,1.8374380756976785e-308,3.0645659264486614e-308,1.5504264432329184e-308,3.9672231856077886e-308
176,0.03725101590767953,0.03764173804572605,0.03218351486272501,0.053797163926003394,0.031876259414863946,0.10079395726401803,0.04391973559054709,0.12124512570040785,0.04133185682836982
177,1.5908611341028194e-308,1.0,2.7783377536891756e-308,2.0082931396738153e-308,1.7072957221377595e-308,1.583854941831583e-308,1.4673360258791134e-308,2.324892314650274e-308,1.6015340218267634e-308
178,0.04255955986924574,0.1482961576707832,0.05987765035970553,0.06323227409511378,0.046738810769271555,0.058871225521095416,0.04587378128102789,0.11273634588272553,0.04810084817867838
179,0.05487674452738005,0.05487910674438016,0.04518302721473458,0.08022798656911134,0.0431382764406897,0.15396508006470144,0.06536367354535672,0.20281183901991043,0.06192546923212214
180,0.06464797580783599,0.04148965559705031,0.04019012311578456,0.07127646084895906,0.039637014618848845,0.06964848697876544,0.08191898869746256,0.055778857961231915,0.05204072568612578
181,1.0,1.6520823672006015e-308,2.441760782626518e-308,3.3571962803390896e-308,1.7584785711202916e-308,1.799752806389578e-308,2.957290663255591e-308,1.518594608783366e-308,3.911549403721558e-308
182,1.66565054255482e-308,1.6219885612787497e-308,2.7499961370814513e-308,1.8558041374950134e-308,1.0,1.36121992099097e-308,1.2923913601912604e-308,1.3139981264754253e-308,1.4278063218908584e-308
183,0.02261256790249695,0.024305595525433526,0.023828941259872838,0.04006423786429825,0.021859498381615303,0.04529250616799396,0.022536191591227554,0.033767428316557886,0.02932710233277921
184,0.11013318476620124,0.023039266018933763,0.026971324464882505,0.06358868128548158,0.023075385879404213,0.038978673129471064,0.14980352424317175,0.030575810164457908,0.05114983030004344
185,0.04278168553346584,0.017977884470605308,0.0252863673962678,0.041159074780403974,0.03472798266721703,0.022691923312390824,0.028979210620895247,0.01855522256777411,0.024769664613895927
186,0.04880854421263743,0.08352688865720806,0.24970932016422578,0.05999902707726569,0.08941787977556227,0.04153204874837708,0.03642619553943293,0.04529472447774074,0.04745876288692619
187,0.05382122090175622,0.300312963005429,0.08863173894394828,0.07571087898149068,0.06377466731972298,0.06633097052758144,0.05365247606261403,0.10436655107423362,0.05979071245589563
188,1.0,1.669357059683653e-308,2.435391109528452e-308,3.0301552918469243e-308,1.749332037096273e-308,1.6891396068853436e-308,2.763520832008285e-308,1.4712781247107615e-308,3.3956936310260494e-308
189,1.796865800330863e-308,2.555809087987149e-308,1.631808855529964e-308,2.5809528720147887e-308,1.4618153385981594e-308,3.1802924394445113e-308,2.2517166532785965e-308,1.0,1.9252806255933353e-308
190,0.09717396444003197,0.055243611097752464,0.05653556204158732,0.14984919205520977,0.046750773953739284,0.09610684502546246,0.10158876983800844,0.09748642178393696,0.0889785639042059
191,0.2590845949855567,0.04575564185217456,0.058980901619261054,0.13384757013929952,0.050794736490342406,0.06804642489231782,0.12989558982135863,0.050646911962316236,0.1178088847397719
192,1.9341973750785536e-308,2.3536457847531285e-308,1.6020070916370393e-308,2.7689090640582783e-308,1.4258789463121014e-308,3.392590271494332e-308,2.4864540805326646e-308,1.0,2.0328366374772143e-308
193,0.04669415752748169,0.08719187045146144,0.04873262078700951,0.06789497794152682,0.04245941654639529,0.07423429011812098,0.05522120207160989,0.3468559090933632,0.050534379434033196
194,0.052490143741065545,0.1424317177427894,0.15309504189148318,0.060015670357509904,0.05683563072689487,0.041324881425355814,0.03848685217009101,0.04924929337269565,0.04840303824634836
195,0.27969515095281344,0.06255629382432387,0.09870243141447957,0.12029492844742183,0.07934575289253475,0.06025808927958678,0.09673532506905247,0.054594468436880005,0.09830865739892046
196,2.1385905013716667e-308,2.9086091408007806e-308,1.0,2.31614227034076e-308,3.1886775955160164e-308,1.4902880584173624e-308,1.438152116249588e-308,1.5789262154065015e-308,1.8810018550376905e-308
197,1.5824200752890207e-308,1.0,2.6215699784807816e-308,2.014344291915494e-308,1.641267903085728e-308,1.588710236973055e-308,1.486809118208807e-308,2.3895682721548317e-308,1.6022631898414313e-308
198,0.14607200448620572,0.042581449097990096,0.05236692436195801,0.1671190889363532,0.04242427334493944,0.08036613933012922,0.11046889914045911,0.05243578960971149,0.15196281318668883
199,0.0716526524265726,0.06462577855606863,0.06701565722007305,0.3035098134648981,0.04583312222802444,0.10106352856716862,0.06842884966561115,0.0892392597868595,0.12414116677616834
200,0.055510648296627545,0.06229299916500937,0.5295396232234661,0.05517050205144904,0.07601349796736076,0.03500270434653556,0.0354729421219859,0.036136362418206947,0.04641264788642625
201,0.06612309924837989,0.052112445904422676,0.04037784322943191,0.07806712122944322,0.035780049976171326,0.07252779406605203,0.08620341000052986,0.13282107405976865,0.05324199749563547
202,0.11032552574869463,0.05109137531524931,0.06659540193332965,0.15155316490251478,0.05284269464419907,0.08263058605545201,0.08578178740416241,0.055715091205762624,0.14254894365904872
203,0.050142788017323164,0.03864553510456374,0.034510250938612104,0.07013677972589279,0.031967985446339074,0.3762222500353517,0.0590175243210935,0.10589198988885817,0.060964585885598575
204,0.03914670112632556,0.03945766532972785,0.0689854201811896,0.04456556712003445,0.5367830604680902,0.033127883822425035,0.03033729805381125,0.03163428966329844,0.034882219815559196
205,0.04284458149149635,0.037524625578337724,0.03176592883758331,0.06357238810963835,0.029108806033705914,0.17368619961321585,0.051542686270832146,0.12789098627925774,0.051687791675570686
206,0.04888356656704621,0.18724999032982725,0.0722952610656352,0.07101163180151887,0.05731433282372061,0.06407356139022807,0.05172741114238955,0.11790618023941,0.05351902950321664
208,3.5651382315505977e-308,1.9031477550361867e-308,2.4492196677409144e-308,6.374162717463744e-308,1.6585032012992734e-308,3.286510170732167e-308,2.758407746422701e-308,2.142942384621515e-308,1.0
209,0.4049825354661122,0.04750280578136848,0.058672252094016074,0.09438267315138647,0.04858572728828962,0.052923634877325494,0.11567794156013067,0.046424292427564656,0.08793994893921822
210,0.04657093906496931,0.08278003228832839,0.21767368916527086,0.058193740337581165,0.08521113281812648,0.04035039319077772,0.03514133867612079,0.04449699924835634,0.04555321620005065
211,0.06508577316415429,0.020818030736827066,0.028472383870378135,0.05112943988699822,0.03448737100499525,0.027534160672440057,0.04026832109674609,0.022055399836184177,0.031535785541511464
212,1.856965389741119e-308,2.605297802742614e-308,1.652059737547981e-308,2.7055200847736683e-308,1.4268811840680645e-308,3.0794445665732396e-308,2.344428983484029e-308,1.0,1.999733451445154e-308
213,1.859187163892004e-308,2.2000108802923607e-308,1.543131782722902e-308,2.665009075365232e-308,1.3950370869982707e-308,3.780006786907287e-308,2.3696569212315733e-308,1.0,2.028987291027951e-308
215,0.043679794569211595,0.17881914754779615,0.09921511822340229,0.05962606287724858,0.04773851785056611,0.04400732468755207,0.03589881760629143,0.054025923351759673,0.04794162842925692
217,2.218732126948153e-308,1.624451941168795e-308,1.5403399368611247e-308,3.1043008234173006e-308,1.4304805175761e-308,1.0,2.404040453097169e-308,3.4288538278304457e-308,2.989637537070162e-308
218,0.17571760278917536,0.056887094297273615,0.09802648836139793,0.10238254597866009,0.08240022283584293,0.051901183703827125,0.0746022033911064,0.047371852172833566,0.07719849717216039
219,0.14909810647921282,0.03420505174632353,0.03878988680364417,0.09255633779195432,0.03345420109804564,0.05834686697281562,0.24281055182507877,0.046917213990005306,0.07081079706768471
220,0.13705195676344664,0.04911112948343699,0.06859464945749706,0.16748462774717018,0.048751378710929924,0.07242629637111811,0.08222458393619247,0.05093158111015377,0.24692327457302923
221,0.3838199273566982,0.04926152247209291,0.070647925475923,0.11971885823324858,0.049581012572461176,0.056394469294970676,0.09142701287866137,0.046701481801649534,0.1324477899142945
222,1.702656940842003e-308,1.0,2.857825611283107e-308,2.1568343870597744e-308,1.7375332717326416e-308,1.6626317838523324e-308,1.5684502518427153e-308,2.4416431909738244e-308,1.7030575828523624e-308
223,1.0,1.771799599314169e-308,2.646321453274721e-308,3.500557539010488e-308,1.8589927765528024e-308,1.811248999487189e-308,2.9257147850713785e-308,1.566128365239728e-308,3.738443015974946e-308
224,0.038810843271322434,0.39290546231403867,0.0681437037186968,0.05156916990241745,0.04211173095324591,0.04230227951273229,0.03557691318966716,0.05940788469216294,0.042217207537234284
225,0.11478184207256437,0.045123062685925454,0.059797868917185526,0.16675085980556437,0.04628116938247346,0.07882775403178839,0.08486976728694261,0.05060117326046321,0.21643731569036714
226,2.1357016181470797e-308,1.5816525377076246e-308,1.484057972880338e-308,2.8785221978208857e-308,1.410884307987091e-308,1.0,2.3471767954185675e-308,3.469126323385037e-308,2.7322024517198085e-308
227,0.25399550580990726,0.0514765427881884,0.07461450047619177,0.10783452981215062,0.06259406598987463,0.05440390075745366,0.09824307348480488,0.048272073104309095,0.08846757467997565
228,0.059681567198540786,0.047144145339068314,0.038000810574081015,0.07811490489657609,0.033154918821860814,0.08065835431955705,0.07406281284100875,0.13216730802811896,0.05421036293700536
229,0.052362880852240744,0.2930819828076806,0.08739058356317896,0.07384742806164042,0.061719186184046634,0.06407540285370374,0.05155932591806081,0.09877001432758206,0.058425051553145146
230,0.06166074309412343,0.055067796094531635,0.43824746833763834,0.05976590991955001,0.06548622475628349,0.034389178725136055,0.036227914059084626,0.03432148445634539,0.049350836808738384
231,0.11004111020675256,0.03867433237107209,0.05341362738016727,0.27193414480106903,0.04152187981373585,0.05069964864207274,0.07949471710888985,0.04419204700347223,0.0753349824924422
232,1.0,1.6367968435777706e-308,2.025806853391256e-308,2.821319371663923e-308,1.752791985328981e-308,1.6741006695739967e-308,3.3107060266612827e-308,1.5153799910045e-308,2.586784465299226e-308
233,3.9721523363791238e-308,1.820700940900174e-308,2.391410519158852e-308,5.624990989144893e-308,1.661795616444979e-308,3.0472922898337605e-308,2.8365558688135056e-308,1.9942851500691235e-308,1.0
234,0.05686118937807581,0.16965456332861062,0.12323432448452326,0.08433135688649823,0.07575502045203274,0.06201947110892583,0.049907300849573115,0.07876585060430763,0.06278649385437693
235,0.047736956253256274,0.02718866345567235,0.04168469175790175,0.04907106846880765,0.02179292942271618,0.023258645587579632,0.026118304484325238,0.02159095442195926,0.04606027733194739
236,0.04857713205458228,0.08004640753378475,0.24610228982585036,0.05894738684952226,0.0935914873412531,0.04104331778493711,0.036201719763654806,0.044525751970792525,0.04677900724069104
237,4.2471393357490387e-308,1.761472596955147e-308,1.6298533093171145e-308,3.222315756106842e-308,1.5273228943235165e-308,2.742496912548926e-308,1.0,2.634210198935341e-308,2.454324672469092e-308
238,0.043781996503828365,0.15164289578364032,0.10371724762142721,0.061145893735826545,0.05153313262697851,0.045040065528294704,0.03616928710890285,0.054698815887764124,0.04845454206025039
239,0.03665317768639073,0.02215856801809013,0.027144769966638782,0.06364175974333129,0.019567951561442247,0.04596123621490911,0.03140103698118505,0.026661808895986207,0.5806125910852075
240,0.17092577195194,0.03539602023115822,0.03737632460848501,0.07471901185678857,0.0353454878451992,0.051594259157198855,0.385727405786931,0.045784648371194746,0.057341551605658944
