original_index,0,1,2,3,4,5,6,7
164,0.03491014035620006,0.02197480270368573,0.04541539868785374,0.034589823826234954,0.025291006630029145,0.02811120101017941,0.0712660122831715,0.0749375603808776
165,0.1431783399320013,0.06527024077439031,0.06957401906255564,0.08214040064839394,0.08992637356479703,0.09814726923810016,0.10181769122630022,0.07691451919661833
166,0.06031568287438456,0.0784454583151648,0.08125143799936345,0.057043351410641104,0.07209309279748122,0.23005902881971632,0.05924335966165032,0.058279404752877045
168,0.07369686348592994,0.07674779575018768,0.05670688666575225,0.05587905729403733,0.1138598541486053,0.2289460570471547,0.056631095566783064,0.04978672563584616
169,0.032304131997816544,0.0402497744109217,0.029233184312396555,0.04025627059482432,0.7297115474536239,0.05241914120757351,0.02743040092562994,0.02448721095281589
170,0.4346222019244754,0.042997432648960186,0.04247765813895677,0.04635716671577734,0.04840442534455482,0.05242703633269333,0.08667236844897035,0.06344503177351954
171,0.060142207368297236,0.07471018026232225,0.1369168989810505,0.06633839387660719,0.07232742297421654,0.19337034843137357,0.07193019916609367,0.07410041463054381
172,1.7278689345284196e-308,1.0,1.3208714263173354e-308,1.163630633298649e-308,2.0226126442757144e-308,2.62839525141285e-308,1.2154695666553025e-308,1.247355138668198e-308
173,0.6079704373573328,0.044653866059623584,0.036212607742584335,0.03716211405647608,0.04327543111008413,0.04730790098233149,0.06825988063794763,0.05795599321451978
174,1.9313618739241677e-308,2.5133954458813415e-308,1.9707928301070025e-308,1.6206584655363275e-308,2.7952927210203864e-308,1.0,1.7124359557869005e-308,1.577638713075345e-308
176,3.02367439669787e-308,1.2924814604315636e-308,2.1719344324701706e-308,1.8956474847191404e-308,1.522450002802825e-308,1.634390011888944e-308,1.0,5.055116817306696e-308
177,0.05476435164032452,0.05351714497131573,0.1567020483394954,0.058412994313926915,0.05079153362155998,0.07476725652394403,0.08629544690409795,0.11377096731597978
178,0.04374965894452146,0.03834348631831714,0.07159547598515216,0.585262940658179,0.07332609311214804,0.05029169278813542,0.0590233208914036,0.05104421565829009
179,1.281427108675239e-308,1.1342599030478657e-308,1.9452211702706584e-308,1.0,2.2474160055659e-308,1.458182847973253e-308,1.6413718750541067e-308,1.424911913306652e-308
180,0.07859592816982262,0.04298091855033268,0.035275401744235324,0.03631540365479041,0.04973182869175622,0.06958638991488261,0.044864279814261894,0.03875448385239214
181,0.040175342561387925,0.06006308893699815,0.050119439611134714,0.033005450318729104,0.039635347885192705,0.0707910236802697,0.038996172932010895,0.043193321424257254
182,0.03230595411578151,0.02976111311808267,0.07601519859090698,0.15186006616123504,0.05057998672524573,0.04163616094124567,0.04842670663732911,0.04339330731757673
183,0.03917527614718525,0.020234198880348407,0.039435667208958594,0.030391926956592135,0.023947788048545162,0.027326062701359868,0.6069196287704753,0.09392788147073311
184,0.07411022010514126,0.13297223468393646,0.057564042069685385,0.04978891611657124,0.09295956413622417,0.2361025008992726,0.053710755126539604,0.051480890038752086
185,0.06557970529388574,0.5668417679624593,0.04465868826970241,0.039892587780546274,0.07035574232489489,0.0960059834595432,0.042990894213988835,0.04385579686671864
186,0.07187692437291761,0.0312403604791879,0.047167016324556874,0.042648939338357394,0.0366975915318761,0.037612609919496234,0.4109353666574424,0.09720647438898045
187,0.046561842506072,0.040304396078732936,0.1734799300296224,0.056390984559761784,0.04254388511731098,0.051379627462105504,0.0957428235600998,0.14317777452891128
188,0.10802444131826541,0.11018702714715185,0.0652124480154479,0.053608976397008186,0.08412304410973107,0.1850026180104919,0.07149232933694995,0.07049272095595811
189,0.0819179110459761,0.049048542237309124,0.0842056935049724,0.05828538026601324,0.051981586607411874,0.07250542025937295,0.1464470737793164,0.12901118011807985
190,0.042280767187257526,0.035744000290702134,0.05535869660018097,0.04144979653983152,0.04203724775999731,0.07424012218333077,0.05024895745531881,0.04530989007998971
191,0.052861312511654115,0.04794178778081717,0.041910753400119134,0.04675828550899736,0.10278798203141071,0.11755736458444294,0.0444114272940476,0.037505492598537624
192,0.07699236199460101,0.06771427357147723,0.12123156885591922,0.07282720783374062,0.07056214361619165,0.13628466502395448,0.0999790372782006,0.09527116062114178
193,0.07553578871869376,0.07295787191043665,0.10712861372830416,0.06559295554370663,0.07044844140641017,0.17147254142002397,0.08813206260502796,0.08496114350554097
194,0.03225435231293541,0.05027589206509292,0.03803301457801562,0.02926209568368757,0.05000064300046703,0.7166856859261445,0.02989002973354912,0.028672003641662096
