0,1,2,3,4,5
0.30946803316734944,0.043554383342567504,0.06954282774517176,0.1014435318080545,0.1528310194436037,0.08602706566992134
0.07098646731873756,0.4659665381199096,0.08386415903105153,0.11709134935726413,0.09217903741043948,0.07164958722239323
0.07095477785898595,0.4664898301990122,0.0799768830961189,0.10695960961408443,0.09559438505753927,0.076704253206522
1.0,8.225808814576845e-309,9.381461770205736e-309,1.6857982354916543e-308,1.8023440235703535e-308,1.603305880609252e-308
0.21464230059280592,0.04859697757757701,0.07235441906687225,0.11521893081086829,0.17459179314965373,0.0861584516776061
0.09040963408582657,0.1018458490215556,0.10587214152757007,0.14921939956903982,0.1689058769711021,0.08033262015857616
0.4273555533015181,0.04474220337324789,0.04924664909285179,0.09042229620015066,0.08380317257076748,0.1073864715133704
0.43209454848585344,0.05087622888978436,0.057319902198044476,0.1142877318444295,0.10440287922738571,0.08176615945959717
0.1981773277109941,0.07516455993156002,0.07062458619828807,0.3339229718980221,0.11192315332500706,0.09263730785069338
0.32785188340774435,0.04281591324939825,0.06411827912176365,0.09070518757249317,0.11885353413991312,0.1113425427096983
0.08342218786674173,0.08441838147037836,0.16992832820994683,0.10420119246076869,0.15117759255072394,0.0994575504640016
0.04906055485502713,0.03481245005111513,0.5384088240060813,0.05276019887536696,0.10038042409453746,0.0436244737403139
2.449957951042184e-308,1.424758019114807e-308,1.389575231238069e-308,1.0,1.9309481013646323e-308,1.2560427168690066e-308
1.162785142516354e-308,8.99164174531179e-309,1.0,1.296220405482382e-308,2.348905871314383e-308,1.063258922536705e-308
0.4516878805469918,0.04160713754570053,0.061003549404315384,0.0804821439459184,0.13015800631570504,0.11054618541251282
0.49012917938880374,0.05473403146239335,0.06559338985560215,0.134388935907321,0.12268652956284169,0.08825010776797934
1.0,8.875088098915856e-309,9.95528693699664e-309,2.234013906474797e-308,1.7618478053796287e-308,1.423655015939579e-308
2.389601321013049e-308,1.202913678132437e-308,2.0280742991649067e-308,2.134159530827152e-308,1.0,2.115630747908718e-308
0.0918859380518146,0.04609092651424004,0.07733917786115795,0.07138611643710725,0.562058658516882,0.10586630572014182
0.12443442679079479,0.06566033610556249,0.0677093678960999,0.43621791647991875,0.09851050514048355,0.06237301460637493
0.07141009316477143,0.29040128160361084,0.0838666800783457,0.1137971147315131,0.09914847582945248,0.07359976684367982
0.08275447519506761,0.03506682888967855,0.10139061108951264,0.06380946346862217,0.25659957326919935,0.06203457509521265
0.059658469983517294,0.5824702916718074,0.06380697682943397,0.09463072691742334,0.07480022809528483,0.060729971885579166
1.0,8.42348647683756e-309,9.56801630905531e-309,1.8681748601425224e-308,1.7136454510527897e-308,1.728454501099948e-308
0.05474486011624162,0.6166532818581573,0.05841470187163113,0.09202987513555524,0.06585854174738262,0.05532130697804254
0.08658766161258627,0.1464019371244135,0.15158114534482212,0.16227432559726607,0.13393098805429857,0.08584913887635645
0.06695269732327976,0.4458393422898363,0.07994784161177539,0.11500936760568761,0.08602879672981388,0.06649666603696482
0.08276281582957859,0.08262507194203515,0.08600700877635237,0.12841357218220237,0.11022422483996118,0.10105829390593604
0.04523241992664703,0.5956495444848782,0.04756627044949627,0.07076940304058993,0.05549834447751473,0.046602173818316175
0.06851032655502033,0.5406966863083553,0.07982922685522924,0.12030660726047794,0.08658382905483526,0.06787877019745428
0.06347767898172825,0.5753785078734848,0.07388023080989599,0.10839697047750614,0.078700617965085,0.06513914580700389
0.4939486692970285,0.03427028865378939,0.03932152828187326,0.06635893567654423,0.07596980371775185,0.07012398621308162
0.08599796643935444,0.12486044651597893,0.11502574306868885,0.14223936890065955,0.15080811182369072,0.07999406701141763
0.06691622742169046,0.1898662191866977,0.08092209047260324,0.10291934477198343,0.10049626438941815,0.0705957760380274
1.0,8.212818995295613e-309,1.096525719091666e-308,1.7313156364330244e-308,2.180842882514499e-308,1.985555494878174e-308
7.97667915370032e-309,1.0,8.689717744212326e-309,1.3378954320397334e-308,9.463437848946035e-309,7.96569759016446e-309
0.06618956745931702,0.3546354727699335,0.07266742215553779,0.14714495200529062,0.07779416680507698,0.05819595912242172
0.414278271363931,0.05271871204078813,0.05963508962994505,0.13480254403715827,0.09552956320635293,0.09266791327216982
1.0,8.238386372913766e-309,9.34236367397412e-309,1.7837997296302937e-308,1.7255853522950276e-308,1.584110444920357e-308
0.23200333081717667,0.058683679489971725,0.05776383721540403,0.20700146742500156,0.09341450140544012,0.07896416236932938
0.05182815101772661,0.4088695109518038,0.05028332020770043,0.10452182635865141,0.054375135065462384,0.04630009424059808
0.07625612840699492,0.2008903228965845,0.1000971273232084,0.1419165011035205,0.11075843392870967,0.07230854710687505
0.06992875368130048,0.5369587768368056,0.08176105524826249,0.1071841098363436,0.092934968927972,0.07503778170068848
2.328147741022846e-308,1.5213479687064823e-308,1.226804772115087e-308,1.0,1.65642217649178e-308,1.200878657516673e-308
0.1345789694360168,0.07409180790297204,0.09842557069495284,0.13001714838260583,0.34884719283717514,0.13873689663542538
0.07601994539450205,0.24699712492623274,0.09073809362632873,0.12878663914878258,0.10666242694181194,0.07412703716040177
2.6021777563365065e-308,1.056250767915279e-308,2.0725549609072546e-308,1.7438866355344005e-308,1.0,2.4175098130067014e-308
2.3653478449968173e-308,1.1743370829993056e-308,2.2227923426456573e-308,2.0617720870669214e-308,1.0,2.0352577435535917e-308
0.04863088334074439,0.44628700749161565,0.04760372082736255,0.09704971001820592,0.05136764675172509,0.043894342280238585
1.8065634534948026e-308,9.70768042903475e-309,1.033048456918229e-308,1.2798229217180563e-308,1.6518303246621993e-308,1.0
0.3970463880547722,0.060572697725934606,0.08298945377292483,0.11433391134990437,0.18753440896148746,0.14797276531662343
0.33240479472307644,0.05985621715431263,0.08304676319485657,0.14651096732431507,0.1848178052369529,0.10566993389527395
0.06547979345344586,0.210968711985625,0.06191978867387787,0.1884358817971376,0.06974411171460414,0.05337823481940961
0.08204162432036281,0.1032694214602931,0.10141067423322803,0.1331934518230558,0.14864821147278492,0.07473091862838235
1.9402522038255206e-308,1.6416138902921126e-308,1.243794704552661e-308,1.0,1.5840092280146365e-308,1.104901184614014e-308
0.5260136616699537,0.0522500195170688,0.060982192978871336,0.11582382664461463,0.11270385401613128,0.08743902846030087
0.2994938939482738,0.07267858943589742,0.06818765519117596,0.17844627263500418,0.11783746950568111,0.11867384810588882
0.34113677108737,0.057625023059319394,0.07786342059315063,0.16407864616960968,0.13516845280809717,0.10531517679485411
0.060286801445800904,0.033300028734244924,0.0670464453082668,0.0487293601015,0.6429407556841472,0.06653791217268977
0.43589061639464083,0.0390499641479535,0.051206655970226646,0.07964408060312192,0.09209740375853326,0.09989593388039339
0.04819346964688362,0.05814753430175765,0.0364213031398185,0.7155561289114327,0.04358557271642531,0.030682620916832166
8.938803107994746e-309,1.0,8.98859169914206e-309,1.7321354433471197e-308,9.86542816162121e-309,8.34719073029352e-309
